url,resolved_url,domain,content,content_hash,word_count,status_code,response_time,error,scraped_at,title,author,date,source
http://ekstrabladet.dk/biler/article1671055.ece,https://ekstrabladet.dk/biler/article4754408.ece,ekstrabladet.dk,"I årernes løb har vi set flere bud på hurtige politibiler, men den her slår dem alle.
Det tyske tuningsfirma ABT har nemlig lanceret deres nyeste blikfang, og at dømme ud fra billederne ligner det en politibil sendt direkte fra helvede.
SE OGSÅ:
[Så fedt lyder den nye Bentley](http://ekstrabladet.dk/biler/bil_nyheder/article1669648.ece)
Bilen er en Audi R8 V10, som ABT har tunet til deres GTR trim, hvilket betyder, at den 5,2 liters V10-motor nu yder 620 hestekræfter.
Bagefter har de givet den e...",8d274e6f057fa21949546602a51eaf5f,215,200,0.765538215637207,,2025-07-07T21:09:42.669474,,,,old_facebook
https://t.co/F1YFfgcent,https://t.co/F1YFfgcent,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T01:28:13.082427,,,,old_facebook
https://t.co/pzitHUPxS6,https://t.co/pzitHUPxS6,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T01:33:19.939197,,,,old_facebook
https://t.co/hZt4inCxDO,https://t.co/hZt4inCxDO,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T00:10:22.673302,,,,old_facebook
https://t.co/0h0RzABYAO,https://t.co/0h0RzABYAO,t.co,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",e8b788ceabc05398216ea88ebdd24e48,83,200,0.1716604232788086,,2025-07-07T23:45:08.642081,,,,old_facebook
https://t.co/nMcVI8J2Ls,https://t.co/nMcVI8J2Ls,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T01:15:14.509612,,,,old_facebook
https://t.co/e9GyNYPTEr,https://t.co/e9GyNYPTEr,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T00:07:34.595528,,,,old_facebook
https://politiken.dk/danmark/oekonomi/art10357272/Der-er-en-skurk-p%C3%A5-det-k%C3%B8benhavnske-boligmarked-vi-aldrig-taler-omapr.,https://politiken.dk/danmark/oekonomi/art10357272/Der-er-en-skurk-p%C3%A5-det-k%C3%B8benhavnske-boligmarked-vi-aldrig-taler-omapr.,,"Annonce Hovedstadens ejerlejlighedspriser er ofte til debat, mens det sjældent får omtale, at andelsboliger aldrig kommer i åbent salg, fordi familie og venner fra København får en forlomme, påpeger forskere. Der er en skurk på det københavnske boligmarked, vi aldrig taler om Andelsboliger udgør en tredjedel af alle boliger i København og favoriserer københavnere, lyder det fra forskningsprofessor Rasmus Landersø. Foto: Jens Dresling Økonomi 17. april 2025, 21.28 Per Thiemann Redaktør for økonom...",,163,0,0.0,already_scraped,2025-07-08T04:17:40.532364,"Der er en skurk på det københavnske boligmarked, vi aldrig taler om",,,old_facebook
https://x.com/Kvartiboldmedie/status/1905575194921435292https://x.com/Kvartiboldmedie/status/1905575194921435292mar.,https://x.com/Kvartiboldmedie/status/1905575194921435292https://x.com/Kvartiboldmedie/status/1905575194921435292mar.,x.com,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,200,0.0,duplicate_content,2025-07-08T02:27:43.161073,,,,old_facebook
https://t.co/SU0R5WzG3X,https://t.co/SU0R5WzG3X,,"JavaScript is not available. We’ve detected that JavaScript is disabled in this browser. Please enable JavaScript or switch to a supported browser to continue using x.com. You can see a list of supported browsers in our Help Center. Help Center Terms of Service Privacy Policy Cookie Policy Imprint Ads info © 2025 X Corp. Something went wrong, but don’t fret — let’s give it another shot. Try again Some privacy related extensions may cause issues on x.com. Please disable them and try again....",,83,0,0.0,already_scraped,2025-07-08T00:22:06.126158,,,,old_facebook
