url,resolved_url,domain,content,content_hash,word_count,status_code,response_time,error,scraped_at,title,author,date,source
https://www.biografklubdanmark.dk/vi-har-stadig-i-morgen?scroll=cinema-list,https://www.biografklubdanmark.dk/vi-har-stadig-i-morgen?scroll=cinema-list,www.biografklubdanmark.dk,"Biografklub Danmark A/S
Vognmagergade 10, 4. sal
1120 KÃ¸benhavn K
Telefon: +45 33 11 36 32
Telefontid: mandag - fredag kl. 10:00 - 14:00...",ba50603bbd0f71c9218f6ecd30893ae2,24,200,0.4013304710388183,,2025-12-08T03:41:14.715405,Vi har stadig i morgen,,2024-06-05,new_browser
https://www.opel.dk/modeller/mokka-modeller.html,,,"Vælg den Opel Mokka model der passer bedst til dig
Mokka
Mokka er indbegrebet af Opels nye, dristige designlinje. Men stilen er mere end en facade, for bag det skarpe, sportslige look finder du de højeffektive drivlinjer, avancerede teknologier og enestående køreegenskaber. Nyd det fuldt digitaliserede, stilrene interiør og Pure Panel-instrumentpanelet. Bliv imponeret af de avancerede funktioner bl.a. IntelliLux LED® Matrix-lygterne1, de mange førerassistentsystemer, det digitale bakkamera og Pa...",97dcf8adf8448fb1ee73c97669a12c9b,124,200,0.2783193588256836,,2025-12-06T03:42:01.305950,Opel Mokka,,2024-01-01,new_browser
https://id.santanderconsumer.dk/std/method/santanderconsumer.dk?id=mitid-nofb-cpr:santander:da&target=https://id.santanderconsumer.dk/oidc/saml11target?flowId=749qRQMS4gcqjmWFat20weZmwD7LpWQJ&requestArtifactId=749qRQMS4gcqjmWFat20weZmwD7LpWQJ,https://id.santanderconsumer.dk/std/method/santanderconsumer.dk?id=mitid-nofb-cpr:santander:da&target=https://id.santanderconsumer.dk/oidc/saml11target?flowId=749qRQMS4gcqjmWFat20weZmwD7LpWQJ&requestArtifactId=749qRQMS4gcqjmWFat20weZmwD7LpWQJ,id.santanderconsumer.dk,"Unable to create page
We are unfortunately unable to create this page as requested....",225836d07b2e32c69b93de316517be9b,14,200,0.0185375213623046,,2025-12-08T22:33:36.297316,Unable to create page,,,new_browser
https://www.femina.dk/liv/kaerlighed-og-sex/naar-maend-i-lykkelige-forhold-er-utro-er-dette-ofte-forklaringen,,,"Når mænd i lykkelige forhold er utro, er dette ofte forklaringen
Foto: Colourbox
Parforholdseksperter har flere gange fortalt, hvad der øger risikoen for utroskab. Et forhold med lidt nærhed, sex og gensidig anerkendelse, for eksempel. Hvor al form for intimitet er blevet erstattet af hverdagens stress og skænderier.
Samtidig har vi også hørt historierne om utroskab, der kommer ""helt ud af det blå"" for den bedragede part – for alt var jo i skønneste orden. Sexlivet var godt, kommunikationen var ...",a74c71fcabac6f237b234e028da90c94,94,200,0.8170819282531738,,2025-12-08T01:08:32.180147,"Når mænd i lykkelige forhold er utro, er dette ofte forklaringen",,2025-05-09,new_browser
https://www.feltet.dk/nyheder/norsgaard_afsloerer_travlt_program_i_frankrig/10830715,,,"Norsgaard afslÃ¸rer travlt program i Frankrig
Mathias Norsgaard lÃ¸fter slÃ¸ret for sit program de nÃ¦ste par uger i podcasten Forhjulslir
Mathias Norsgaard fÃ¥r lov til at arbejde for sin lÃ¸n de nÃ¦ste par uger.
Danskeren skal ned og kÃ¸re en masse lÃ¸b i det franske, afslÃ¸rer han i podcasten Forhjulslir.
IsÃ¦r denne uge bliver vild.
Hans program lyder pÃ¥, at han torsdag skal kÃ¸re Boucles de l'Aulne, fredag er det Tour du FinistÃ¨re, lÃ¸rdag er det Grand Prix du Morbihan, inden ugen rundes ...",8d7513acc3051b3a405e22d1e98724e1,207,200,1.1628220081329346,,2025-12-05T17:51:11.479609,Norsgaard afslÃ¸rer travlt program i Frankrig,Rasmus Lykke Therkelsen,2025-05-06,new_browser
https://apopro.dk/produkt/apovit-d-vitamin-35-C2B5g-kosttilskud-200-stk-211190,,,"Apovit D3-vitamin er et kosttilskud, som støtter immunforsvaret og vedligeholder muskelfunktion, tænder og knogler.
Apovit D3-vitamin 35 mikg er særligt velegnet til: alle voksne og børn over 11 år, der ønsker et tilskud af D-vitamin eller ved lægeanbefaling.
Apovit D3-vitamin er uden gelatine, gluten og laktose.
Dispenseringsform
Tabletter
Dosis og Anvendelse
Voksne og børn fra 11 år: 1 tablet dagligt.
Anbefalet dagsdosis bør ikke overskrides.
Indeholder
Ingredienser: D3-vitamin / cholecalcifer...",2d3f226f9b108526ff63cbe78b28c812,262,200,0.5348544120788574,,2025-12-09T08:07:51.298491,APOVIT D-vitamin 35 µg200 stk - Kosttilskud,,2024-06-12,new_browser
https://www.kattegatcentret.dk/oplevelser/oplevelser-for-de-mindste/,,,"Sjaske, pjaske, krybe, kravle!
I Kattegatcentret er der også et hav af oplevelser og aktiviteter for de mindste børn! Indenfor har vi hyggehjørner, en sjov legeplads og rørebassiner for små pilfingre.
Udenfor på legepladsen venter store havdyr, hvor der skal leges gemmeleg! Eller hvad med at pjaske på vandlegepladsen, eller lave sandkager og bygge sandslotte i sandkassen?...",a5518368e533591211ccfee1ce264659,57,200,0.6396145820617676,,2025-12-06T04:31:05.859949,Et hav af oplevelser for de mindste,,2025-01-01,new_browser
https://klimarealisme.dk/2024/12/05/om-den-absurde-groenne-omstilling/,https://klimarealisme.dk/2024/12/05/om-den-absurde-groenne-omstilling/,klimarealisme.dk,"I Klimarealisme har vi beslutte at udgive en række notater, som uddyber diskussionen af klimaforhold og den “grønne omstilling”
Det første KRnotat af slagsen er skrevet af Søren H. Kjærsgård. Her er Sørens resume:
I 2008 lovede daværende statsminister Anders Fogh Rasmussen på sit partis årsmøde ”Et fossilfrit Danmark i 2050.” Det meget mærkelige er, at Fogh Rasmussens nonsens er blevet officiel politik i Danmark og Tyskland og mere eller mindre i resten af EU.
Fogh Rasmussen er cand.oecon. fra Å...",96dc7f4b82994ee5e31896fd9a986721,412,200,1.568990707397461,,2025-12-08T20:58:53.515583,Om den absurde grønne omstilling | Klimarealisme.dk,Karl Iver Dahl-Madsen,2024-12-05,new_browser
https://www.babysam.dk/uldhjemmesko-velcro-navy-melange-30,,,"Lækre uldhjemmesko fra EN FANT med gummisål. Hjemmeskoen har en velcrolukning over vristen, som sikrer optimal pasform og gør dem nemme at tage af og på. Indvendigt er sålen beklædt med uld, mens ydersålen er lavet af blødt og fleksibelt gummi, der giver et godt fodfæste på glatte overflader.
Størrelsesguide:
Str. 20: 12,5 cm
Str. 21: 13,2 cm
Str. 22: 13,8 cm
Str. 23: 14,5 cm
Str. 24: 15,0 cm
Str. 25: 15,7 cm
Str. 26: 16,4 cm
Str. 27: 17,2 cm
Str. 28: 17,9 cm
Str. 29: 18,6 cm
Str. 30: 19,3 cm
Læ...",06be054510365bfb1baa1623b41e2090,188,200,0.8942792415618896,,2025-12-09T06:15:27.204785,Uldhjemmesko velcro - Navy Melange,,2020-12-18,new_browser
https://www.dr.dk/nyheder/seneste/republikanere-undsiger-trumps-retorik-om-ukraine-rusland-er-agressoren,,,"Flere af Donald Trumps partifæller og repræsentanter i Kongressen kritiserer præsidentens udtalelser om Ukraine og præsident Zelenskyj.
Donald Trump har kaldt præsident Zelenskyj for en diktator og sagt, at Ukraine ""aldrig skulle have startet krigen"".
Men der er ""ingen tvivl om"", at Rusland er ""aggressoren"", siger blandt andre Republikanernes Senator i Maine Susan Collins, til CNN.
- Jeg er ikke enig i, at præsident Zelenskyj bærer skylden på nogen måde. Dette var en skruppelløs invasion fra Rus...",ed7e0f9973bec3639b49620fbcc66e45,131,200,4.120346546173096,,2025-12-05T19:05:33.150885,Republikanere undsiger Trumps retorik om Ukraine: Rusland er agressoren | Nyheder | DR,Anna Danielsen Gille,2025-02-20,new_browser
